"gameId","playId","displayName","nflId","club","position","Yards_Away","Open_Field_Tackle_IND","Open_Field_Missed_Tackle_IND","Open_Field_Tackle_Opportunity","IND"
2022091104,1871,"Marcus Epps",47974,"PHI","SS",1.66868211472407,1,0,1,1
2022091104,1962,"Jamaal Williams",44947,"DET","RB",0.180277563773195,NA,NA,NA,1
2022091104,1962,"T.J. Edwards",48516,"PHI","ILB",0.180277563773195,1,0,1,1
2022091104,2130,"Alex Anzalone",44888,"DET","ILB",3.33664502157481,1,0,1,1
2022091104,2130,"Kenneth Gainwell",53579,"PHI","RB",3.33664502157481,NA,NA,NA,1
2022091104,2228,"A.J. Brown",47834,"PHI","WR",0.610737259384098,NA,NA,NA,1
2022091104,2228,"Will Harris",47864,"DET","SS",0.610737259384098,1,0,1,1
2022091104,2492,"A.J. Brown",47834,"PHI","WR",2.49008031998971,NA,NA,NA,1
2022091104,2492,"Jeff Okudah",52411,"DET","CB",2.49008031998971,1,0,1,1
2022091104,2558,"Zach Pascal",45102,"PHI","WR",1.74977141364237,NA,NA,NA,1
2022091104,2558,"Derrick Barnes",53542,"DET","ILB",1.74977141364237,1,0,1,1
2022091104,2736,"T.J. Hockenson",47791,"DET","TE",1.25319591445233,NA,NA,NA,1
2022091104,2736,"Chauncey Gardner-Johnson",47888,"PHI","SS",1.25319591445233,1,0,1,1
2022091104,3148,"A.J. Brown",47834,"PHI","WR",0.905538513813743,NA,NA,NA,1
2022091104,3148,"Jeff Okudah",52411,"DET","CB",0.905538513813743,1,0,1,1
2022091104,3391,"T.J. Hockenson",47791,"DET","TE",1.38224455144523,NA,NA,NA,1
2022091104,3391,"Chauncey Gardner-Johnson",47888,"PHI","SS",1.38224455144523,1,0,1,1
2022091104,3434,"Javon Hargrave",43378,"PHI","DT",3.79760450810771,0,1,1,1
2022091104,3434,"D'Andre Swift",52443,"DET","RB",3.79760450810771,NA,NA,NA,1
2022091104,3842,"Miles Sanders",47836,"PHI","RB",4.2120303892541,NA,NA,NA,1
2022091104,3842,"Malcolm Rodriguez",54653,"DET","ILB",4.2120303892541,1,0,1,1
2022091104,4046,"Avonte Maddox",46194,"PHI","CB",0.902718117686806,1,0,1,1
2022091104,4046,"Amon-Ra St. Brown",53541,"DET","WR",0.902718117686806,NA,NA,NA,1
2022091104,4075,"T.J. Edwards",48516,"PHI","ILB",1.16914498673176,1,0,1,1
2022091104,4075,"D'Andre Swift",52443,"DET","RB",1.16914498673176,NA,NA,NA,1
2022091104,4197,"Kyzir White",46188,"PHI","ILB",0.480832611206853,1,0,1,1
2022091104,4197,"Amon-Ra St. Brown",53541,"DET","WR",0.480832611206853,NA,NA,NA,1
2022091105,249,"Michael Pittman",52442,"IND","WR",3.89082253514601,NA,NA,NA,1
2022091105,249,"Derek Stingley",54468,"HOU","CB",3.89082253514601,1,0,1,1
2022091105,912,"Stephon Gilmore",38540,"IND","CB",1.75137089161605,1,0,1,1
2022091105,912,"Brevin Jordan",53576,"HOU","TE",1.75137089161605,NA,NA,NA,1
2022091105,1542,"Kylen Granson",53556,"IND","TE",1.62659152831926,NA,NA,NA,1
2022091105,1542,"Jalen Pitre",54502,"HOU","FS",1.62659152831926,1,0,1,1
2022091105,1613,"Kamu Grugier-Hill",43497,"HOU","ILB",2.84007042166211,1,0,1,1
2022091105,1613,"Michael Pittman",52442,"IND","WR",2.84007042166211,NA,NA,NA,1
2022091105,1968,"Brandin Cooks",41246,"HOU","WR",1.54207652209609,NA,NA,NA,1
2022091105,1968,"Julian Blackmon",52493,"IND","FS",1.54207652209609,1,0,1,1
2022091105,2637,"Rex Burkhead",40138,"HOU","RB",4.75078940808788,NA,NA,NA,1
2022091105,2637,"Nick Cross",54561,"IND","SS",4.75078940808788,1,0,1,1
2022091105,3139,"Kamu Grugier-Hill",43497,"HOU","ILB",4.08270743502397,1,0,1,1
2022091105,3139,"Nyheim Hines",46173,"IND","RB",4.08270743502397,NA,NA,NA,1
2022091105,3625,"Steven Nelson",42441,"HOU","CB",1.34970367118119,1,0,1,1
2022091105,3625,"Mike Strachan",53658,"IND","WR",1.34970367118119,NA,NA,NA,1
2022091105,3971,"Michael Pittman",52442,"IND","WR",1.42003521083106,NA,NA,NA,1
2022091105,3971,"Derek Stingley",54468,"HOU","CB",1.42003521083106,1,0,1,1
2022091105,4438,"Parris Campbell",47842,"IND","WR",3.69283089241845,NA,NA,NA,1
2022091105,4438,"Jalen Pitre",54502,"HOU","FS",3.69283089241845,1,0,1,1
2022091105,4488,"Kamu Grugier-Hill",43497,"HOU","ILB",1.33958948935859,1,0,1,1
2022091105,4488,"Nyheim Hines",46173,"IND","RB",1.33958948935859,NA,NA,NA,1
2022091105,4731,"Chris Moore",43396,"HOU","WR",1.0837435120913,NA,NA,NA,1
2022091105,4731,"Kenny Moore",45287,"IND","CB",1.0837435120913,1,0,1,1
2022091106,59,"Jakobi Meyers",48097,"NE","WR",0.592283715798435,NA,NA,NA,1
2022091106,59,"Nik Needham",48476,"MIA","CB",0.592283715798435,1,0,1,1
2022091106,130,"Jerome Baker",46142,"MIA","ILB",2.01682919455268,0,1,1,1
2022091106,130,"Damien Harris",47870,"NE","RB",2.01682919455268,NA,NA,NA,1
2022091106,196,"Hunter Henry",43324,"NE","TE",4.3914120735818,NA,NA,NA,1
2022091106,196,"Xavien Howard",43327,"MIA","CB",4.3914120735818,1,0,1,1
2022091106,290,"Jalen Mills",43522,"NE","CB",4.65004301055378,1,0,1,1
2022091106,290,"Alec Ingold",48233,"MIA","FB",4.65004301055378,NA,NA,NA,1
2022091106,314,"Tyreek Hill",43454,"MIA","WR",0.910494371207198,NA,NA,NA,1
2022091106,314,"Jonathan Jones",43700,"NE","CB",0.910494371207198,1,0,1,1
2022091106,442,"Tyreek Hill",43454,"MIA","WR",4.86042179239621,NA,NA,NA,1
2022091106,442,"Jonathan Jones",43700,"NE","CB",4.86042179239621,1,0,1,1
2022091106,633,"Melvin Ingram",38548,"MIA","OLB",1.84141250131523,1,0,1,1
2022091106,633,"Rhamondre Stevenson",53549,"NE","RB",1.84141250131523,NA,NA,NA,1
2022091106,859,"Tyreek Hill",43454,"MIA","WR",3.47080682262784,NA,NA,NA,1
2022091106,859,"Jonathan Jones",43700,"NE","CB",3.47080682262784,1,0,1,1
2022091106,974,"Devin McCourty",35466,"NE","FS",2.79458404776095,1,0,1,1
2022091106,974,"Durham Smythe",46192,"MIA","TE",2.79458404776095,NA,NA,NA,1
2022091106,1239,"Jakobi Meyers",48097,"NE","WR",0.246981780704571,NA,NA,NA,1
2022091106,1239,"Nik Needham",48476,"MIA","CB",0.246981780704571,1,0,1,1
2022091106,1263,"Ty Montgomery",42437,"NE","WR",2.93061427008059,NA,NA,NA,1
2022091106,1263,"Jerome Baker",46142,"MIA","ILB",2.93061427008059,1,0,1,1
2022091106,1480,"Myles Bryant",52991,"NE","CB",0.421900462194581,1,0,1,1
2022091106,1480,"Jaylen Waddle",53435,"MIA","WR",0.421900462194581,NA,NA,NA,1
2022091106,1609,"Adrian Phillips",42116,"NE","SS",0.740270220932874,1,0,1,1
2022091106,1609,"Cedrick Wilson",46277,"MIA","WR",0.740270220932874,NA,NA,NA,1
2022091106,1774,"Raekwon McMillan",44866,"NE","ILB",2.62756541307728,1,0,1,1
2022091106,1774,"Jaylen Waddle",53435,"MIA","WR",2.62756541307728,NA,NA,NA,1
2022091106,1819,"Tyreek Hill",43454,"MIA","WR",1.11973211081936,NA,NA,NA,1
2022091106,1819,"Kyle Dugger",52445,"NE","FS",1.11973211081936,1,0,1,1
2022091106,1995,"Elijah Campbell",46501,"MIA","CB",0.892748564826627,1,0,1,1
2022091106,1995,"Jakobi Meyers",48097,"NE","WR",0.892748564826627,NA,NA,NA,1
2022091106,2191,"Jonnu Smith",44912,"NE","TE",2.34797785338789,NA,NA,NA,1
2022091106,2191,"Brandon Jones",52478,"MIA","SS",2.34797785338789,0,1,1,1
2022091106,2450,"Mike Gesicki",46111,"MIA","TE",1.1506954418959,NA,NA,NA,1
2022091106,2450,"Ja'Whaun Bentley",46212,"NE","ILB",1.1506954418959,1,0,1,1
2022091106,2743,"Cedrick Wilson",46277,"MIA","WR",3.98579979426965,NA,NA,NA,1
2022091106,2743,"Jahlani Tavai",47826,"NE","ILB",3.98579979426965,1,0,1,1
2022091106,3162,"Kendrick Bourne",45185,"NE","WR",2.74169655505492,NA,NA,NA,1
2022091106,3162,"Jevon Holland",53465,"MIA","FS",2.74169655505492,1,0,1,1
2022091106,3213,"Nelson Agholor",42363,"NE","WR",1.94427364329201,NA,NA,NA,1
2022091106,3213,"Kader Kohou",54936,"MIA","CB",1.94427364329201,1,0,1,1
2022091107,935,"Kwon Alexander",42467,"NYJ","OLB",1.02727795654341,1,0,1,1
2022091107,935,"Justice Hill",47896,"BAL","RB",1.02727795654341,NA,NA,NA,1
2022091107,1051,"Corey Davis",44817,"NYJ","WR",1.58795465930234,NA,NA,NA,1
2022091107,1051,"Marcus Williams",44854,"BAL","FS",1.58795465930234,1,0,1,1
2022091107,1260,"Mark Andrews",46155,"BAL","TE",3.5940228157317,NA,NA,NA,1
2022091107,1260,"Quincy Williams",47881,"NYJ","OLB",3.5940228157317,1,0,1,1
2022091107,1618,"C.J. Mosley",41243,"NYJ","ILB",4.79232720084929,1,0,1,1
2022091107,1618,"Justice Hill",47896,"BAL","RB",4.79232720084929,NA,NA,NA,1
2022091107,1879,"Marcus Williams",44854,"BAL","FS",1.69011833905203,1,0,1,1
2022091107,1879,"Tyler Conklin",46226,"NYJ","TE",1.69011833905203,NA,NA,NA,1
2022091107,2934,"Marcus Williams",44854,"BAL","FS",2.40416305603425,1,0,1,1
2022091107,2934,"Garrett Wilson",54475,"NYJ","WR",2.40416305603425,NA,NA,NA,1
2022091107,3037,"Marcus Williams",44854,"BAL","FS",3.29692280771025,1,0,1,1
2022091107,3037,"Michael Carter",53536,"NYJ","RB",3.29692280771025,NA,NA,NA,1
2022091107,3115,"C.J. Mosley",41243,"NYJ","ILB",2.34729631704223,1,0,1,1
2022091107,3115,"Mark Andrews",46155,"BAL","TE",2.34729631704223,NA,NA,NA,1
2022091107,3139,"Mark Andrews",46155,"BAL","TE",2.18659552729808,NA,NA,NA,1
2022091107,3139,"Michael Carter",53583,"NYJ","CB",2.18659552729808,1,0,1,1
2022091107,3419,"Kyle Fuller",41240,"BAL","CB",0.545618914628154,1,0,1,1
2022091107,3419,"Corey Davis",44817,"NYJ","WR",0.545618914628154,NA,NA,NA,1
2022091107,3503,"Tyler Conklin",46226,"NYJ","TE",1.81892825586937,NA,NA,NA,1
2022091107,3503,"Kyle Hamilton",54479,"BAL","FS",1.81892825586937,1,0,1,1
2022091107,3527,"Patrick Queen",52436,"BAL","ILB",1.09836241741968,1,0,1,1
2022091107,3527,"Breece Hall",54501,"NYJ","RB",1.09836241741968,NA,NA,NA,1
2022091107,3551,"Kyle Fuller",41240,"BAL","CB",1.01548018198289,1,0,1,1
2022091107,3551,"Elijah Moore",53463,"NYJ","WR",1.01548018198289,NA,NA,NA,1
2022091107,3601,"Chuck Clark",44999,"BAL","SS",1.87072178583562,1,0,1,1
2022091107,3601,"Breece Hall",54501,"NYJ","RB",1.87072178583562,NA,NA,NA,1
2022091107,3811,"Odafe Oweh",53460,"BAL","OLB",3.30723449425649,1,0,1,1
2022091107,3811,"Breece Hall",54501,"NYJ","RB",3.30723449425649,NA,NA,NA,1
2022091107,3835,"Marlon Humphrey",44828,"BAL","CB",0.725327512231548,1,0,1,1
2022091107,3835,"Elijah Moore",53463,"NYJ","WR",0.725327512231548,NA,NA,NA,1
2022091107,4047,"Garrett Wilson",54475,"NYJ","WR",2.46951412225157,NA,NA,NA,1
2022091107,4047,"Kyle Hamilton",54479,"BAL","FS",2.46951412225157,1,0,1,1
2022091108,171,"Robert Woods",39989,"TEN","WR",0.0894427190999929,NA,NA,NA,1
2022091108,171,"Xavier McKinney",52444,"NYG","FS",0.0894427190999929,1,0,1,1
2022091108,347,"Amani Hooker",47899,"TEN","FS",0.373363094051887,1,0,1,1
